,bus_name,bus_type,bus_time,bus_cost,bus_company,bus_update,bus_length,line_x,sites_x_list,line_y,sites_y_list
159,成都159路公交车路线,支线公交,运行时间：崔家店北二路--地铁红星桥站 崔家店北二路07:00-20:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团东星巴士有限公司,最后更新：2017-12-03,[],成都159路公交车路线(崔家店北二路—地铁红星桥站)共 11 站,"['崔家店北二路', '杉板桥路', '杉板桥路西', '二环建设南路口', '建设南三路', '建设南二路', '建设南新路口', '建设南新路', '建设路口', '石油路口', '地铁红星桥站']",成都159路公交车路线(地铁红星桥站—崔家店北二路)共 11 站,"['地铁红星桥站', '石油路', '建设北路一段', '建设南新路', '建设南新路口', '建设南二路', '建设南三路', '二环建设南路口', '麻石桥', '杉板桥路', '崔家店北二路']"
16,成都16路公交车路线,常规线路,运行时间：火车南站公交站--八里桥公交站 火车南站公交站06:30-23:00 八里桥公交站06:00-23:00 ,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团星辰巴士有限公司,最后更新：2017-12-03,[],成都16路公交车路线(火车南站公交站—八里桥公交站)共 34 站,"['火车南站公交站', '盛和一路', '盛和一路西', '火车南站西路', '人民南路南', '桐梓林', '人南立交桥南', '人南立交桥北', '倪家桥', '人民南路四段北', '地铁省体育馆站', '人民南路三段中', '华西坝', '锦江宾馆', '人民南路一段', '天府广场东', '人民中路一段', '人民中路二段', '文殊院', '万福桥', '人民北路一段南', '人民北路一段', '人民北路二段', '火车北站公交站', '北站东二路', '豆腐堰', '八里桥路', '站北北街', '五福桥东路东', '五福桥东路', '五块石路', '王贾桥', '王贾村', '八里桥公交站']",成都16路公交车路线(八里桥公交站—火车南站公交站)共 28 站,"['八里桥公交站', '王贾村', '王贾桥', '五块石路', '五福桥东路', '五福桥东路东', '站北北街', '八里桥路', '豆腐堰', '北站东二路', '火车北站东', '人民北路二段北', '人民北路', '人民北路一段', '人民北路一段南', '万福桥', '人民中路二段', '人民中路一段', '人民南路一段', '锦江宾馆', '华西坝', '人民南路三段中', '地铁省体育馆站', '人民南路四段北', '倪家桥', '桐梓林', '火车南站东路西', '火车南站公交站']"
160,成都160路公交车路线,支线公交,运行时间：成都体育学院航空港校区--女鞋之都 成都体育学院航空港校区06:00-19:30 女鞋之都06:30-20:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团星辰巴士有限公司,最后更新：2017-12-04,[],成都160路公交车路线(成都体育学院航空港校区—女鞋之都)共 17 站,"['成都体育学院航空港校区', '学府路二段东', '学府路二段', '学府路一段', '常乐小区', '信息工程培训中心', '凉港路', '凉港路北', '金航路簇马路口', '金航路南', '金航路', '金航路北', '金花镇', '成双大道龙井工业区', '鞋都南二路', '鞋都南路', '女鞋之都']",成都160路公交车路线(女鞋之都—成都体育学院航空港校区)共 15 站,"['女鞋之都', '鞋都南二路', '成双大道龙井工业区', '金花镇', '金航路北', '金航路', '金航路南', '金航路簇马路口', '凉港路北', '凉港路', '信息工程培训中心', '常乐小区', '学府路一段', '学府路二段东', '成都体育学院航空港校区']"
161,成都161路公交车路线,支线公交,运行时间：锦盛路--地铁高新站 07:00-21:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团东星巴士有限公司,最后更新：2017-12-03,[],成都161路公交车路线(锦盛路—地铁高新站)共 10 站,"['锦盛路', '墨香路东', '墨香路西', '三色路永安路口', '永安路', '府城大道东段', '府城大道中段', '益州大道府城大道口', '益州大道北段', '地铁高新站']",成都161路公交车路线(地铁高新站—锦盛路)共 12 站,"['地铁高新站', '天晖路', '府城大道中段', '府城大道东段', '府城大道科华南路口', '科华南路府城大道口', '濯锦北路', '三环桂溪立交东外侧', '三色路中', '墨香路西', '墨香路东', '锦盛路']"
162,成都162路公交车路线,支线公交,运行时间：大源公交站--二环紫荆北路口 大源公交站06:30-22:00 二环紫荆北路口06:50-22:30,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团星辰巴士有限公司,最后更新：2017-12-03,[],成都162路公交车路线(大源公交站—二环紫荆北路口)共 28 站,"['大源公交站', '南华路天府三街口', '天府二街南华路口', '大源村', '昆华路南', '大源北二街', '盛邦街', '成都七中高新校区', '天府一街西', '天府一街剑南大道口', '天府一街盛兴街口', '益州大道中段北', '益州大道锦悦西路口', '锦城大道益州大道口', '交子北一路', '交子北一路蜀绣西路口', '府城大道益州大道口', '成汉中路一医院', '和盛东街口', '成汉中路', '成汉北路泰和二街口', '盛和二路', '新南天地', '火车南站西路中', '新光路机场路口', '桐梓林小区', '紫竹北路', '二环紫荆北路口']",成都162路公交车路线(二环紫荆北路口—大源公交站)共 27 站,"['二环紫荆北路口', '新光路二环路口', '桐梓林小区', '新光路机场路口', '火车南站西路中', '益州大道北段北', '新南天地', '成汉北路盛和二路口', '成汉中路', '成汉中路一医院', '府城大道一医院', '府城大道益州大道口', '交子北一路府城大道口', '交子北一路', '益州大道锦城大道口', '益州大道锦悦西路口', '天府一街益州大道口', '天府一街盛兴街口', '天府一街剑南大道口', '天府一街西', '成都七中高新校区', '盛邦街', '大源北二街', '昆华路南', '大源村', '南华路', '大源公交站']"
163,成都163路公交车路线,支线公交,运行时间：清波社区--宽窄巷子 清波社区06:30-21:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团运兴巴士有限公司,最后更新：2017-12-03,[],成都163路公交车路线(清波社区1—宽窄巷子)共 23 站,"['清波社区1', '金福路', '蜀鑫路', '金辉路', '中大君悦金沙', '金鹏街西', '金鹏街', '金鹏街东', '金凤路', '金凤路中', '金沙遗址', '金沙遗址东门', '府南新区', '二环清溪西路口', '二环磨底河', '抚琴西路西', '抚琴西路', '永陵路西', '抚琴南路', '青羊东二路', '西青路', '实业街', '宽窄巷子']",成都163路公交车路线(宽窄巷子—清波社区1)共 20 站,"['宽窄巷子', '金河路', '西安南路', '枣子巷', '青羊北路', '抚琴南路', '抚琴西路东', '抚琴西路西', '同善街', '双清北路', '金沙遗址东门', '金沙遗址', '金凤路中', '金凤路', '金鹏街东', '金鹏街', '金鹏街西', '中大君悦金沙', '蜀鑫路', '清波社区1']"
164,成都164路公交车路线,支线公交,运行时间：清波小区--双楠小区 清波小区06:30-20:00 双楠小区07:00-20:30,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团运兴巴士有限公司,最后更新：2017-12-03,[],成都164路公交车路线(清波小区—双楠小区)共 23 站,"['清波小区', '清波农贸市场', '金福北路', '金福路', '蜀鑫路', '金辉路', '清江西路', '蜀金路南', '成温双新北路口', '贝森路', '贝森路东', '贝森南路南', '瑞联路东', '光华大道口', '青羊大道家园路口', '青羊大道光华', '青羊大道草金路口', '龙爪村', '置信路', '二环少陵路口', '双楠路南', '双楠路', '双楠小区']",成都164路公交车路线(双楠小区—清波小区)共 24 站,"['双楠小区', '双楠路', '双楠路南', '逸都路东', '云影路', '置信路', '龙华北路北', '青羊大道草金路口', '青羊大道光华', '青羊大道家园路口', '光华大道青羊大道口', '贝森南路南', '贝森南路北', '贝森路', '西单商场', '清江西路', '蜀鑫路', '金福路', '金福北路', '清波农贸市场', '清波路清百路口', '清波M线', '金泽路', '清波小区']"
165,成都165路公交车路线,支线公交,运行时间：百花中心站--果丰 06:30-21:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团运兴巴士有限公司,最后更新：2017-12-04,[],成都165路公交车路线(百花中心站—果丰)共 21 站,"['百花中心站', '青羊宫', '送仙桥', '杜甫草堂', '青华路西', '二环清水河', '清水河', '龙华北路北', '龙华北路', '龙华南路', '双丰路南', '双丰路', '太平村', '顺和街武侯大道口', '果堰村十一组', '武草路南', '武草路', '果丰路北侧', '果堰小区', '草金东路', '果丰']",成都165路公交车路线(果丰—百花中心站)共 23 站,"['果丰', '武草路北侧', '武草路', '武草路南', '果堰村农贸市场', '果堰村十一组', '顺和街武侯大道口', '三环路武侯立交桥东', '太平村', '武阳大道南', '栖霞路', '双丰路中', '龙华南路', '龙华北路', '龙华北路北', '龙腾中路龙欣路口', '清水河桥', '二环清水河', '青华路西', '杜甫草堂', '送仙桥', '青羊宫', '百花中心站']"
166,成都166路公交车路线,支线公交,运行时间：雷剑广场--动物园 雷剑广场07:00-21:00 动物园07:30-21:30 ,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-04,[],成都166路公交车路线(雷剑广场—动物园)共 5 站,"['雷剑广场', '干休所', '三环路川陕立交桥北', '地铁动物园站', '动物园']",成都166路公交车路线(动物园—雷剑广场)共 5 站,"['动物园', '三环路川陕立交桥南', '三环川陕立交西外侧', '干休所', '雷剑广场']"
168,成都168路公交车路线,支线公交,运行时间：大丰公交站--营门口北 大丰公交站06:30-21:00 营门口北07:00-21:30,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-03,[],成都168路公交车路线(大丰公交站—营门口北)共 20 站,"['大丰公交站', '大丰', '科伦', '金丰路古柏路口', '古柏村', '古柏二队', '金丰路正义路口', '友联村', '金丰路南', '成彭立交桥', '新成彭路口', '新泉路口', '长和路口', '星汉路九里堤西路口', '星汉路', '西南交大九里校区', '群星路西', '银河路', '银沙路', '营门口北']",成都168路公交车路线(营门口北—大丰公交站)共 20 站,"['营门口北', '西南交大', '交大路西', '星河路西', '星河路东', '千禧花园', '长和路口', '新桥村', '成彭立交桥', '金丰路南', '友联村', '金丰路正义路口', '古柏二队', '古柏村', '金丰路古柏路口', '科伦', '大丰', '大丰客运站', '新丰园', '大丰公交站']"
169,成都169路公交车路线,支线公交,运行时间：大丰公交站--天回镇 大丰公交站06:50-20:20 天回镇06:30-20:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-05,[],成都169路公交车路线(大丰公交站—天回镇)共 12 站,"['大丰公交站', '三元大道', '大天路中', '大天路东', '大天路利民路口', '太平碑', '太平村2', '万石路南', '万石路中', '万石路北', '石门社区', '天回镇']",成都169路公交车路线(天回镇—大丰公交站)共 12 站,"['天回镇', '石门社区', '万石路北', '万石路中', '万石路南', '太平村2', '太平碑', '利民路口', '先驱大道路口', '大天路中', '三元大道', '大丰公交站']"
