,address,detail,detail_info,line_count,location,name,query_name,street_id,telephone,uid
b5715f4018c473a45fd4fe4a,177路,0,,2,"{'lat': 30.689848, 'lng': 104.159697}",成致路成华大道口,成致路成华大道口,,,b5715f4018c473a45fd4fe4a
b57a8e21198da30301294f42,1072路,0,,1,"{'lat': 30.707703, 'lng': 104.10129}",横桥街,横桥街,,,b57a8e21198da30301294f42
b5b765429c3567cfacee7a8a,119路;155路;656路;712路;715路;727路,0,,5,"{'lat': 30.743188, 'lng': 104.022557}",荷花山庄,荷花山庄,,,b5b765429c3567cfacee7a8a
b5b938aaf6e04c4bb04c494f,41路;222路;242路,0,,3,"{'lat': 30.641044, 'lng': 104.027272}",永顺路红牌楼二街口,永顺路红牌楼二街口,,,b5b938aaf6e04c4bb04c494f
b5e874a42053c51f3be4a608,715路;727路;p22路,0,,1,"{'lat': 30.814324, 'lng': 103.972153}",府河新城,府河新城,,,b5e874a42053c51f3be4a608
b603012b224730387369d313,803路;804路;805路;s07路;s20路;空港双流观光巴士纵线,0,,4,"{'lat': 30.576822, 'lng': 103.929139}",南昌路,南昌路,,,b603012b224730387369d313
b605baacee84c15bf7b916b0,418路;1053路,0,,1,"{'lat': 30.605695, 'lng': 104.142997}",海棠路西,海棠路西,,,b605baacee84c15bf7b916b0
b61d738635884576c42ba1c6,882b路;882c路,0,,1,"{'lat': 30.528265, 'lng': 104.414158}",长丰村一组,长丰村一组,,,b61d738635884576c42ba1c6
b65621587f26e54e5bf6bef3,四川省成都市龙泉驿区车城西五路,1,{'detail_url': 'http://api.map.baidu.com/place/detail?uid=b65621587f26e54e5bf6bef3&output=html&source=placeapi_v2'},1,"{'lat': 30.579359, 'lng': 104.178357}",成龙路口,成龙路口,b65621587f26e54e5bf6bef3,,b65621587f26e54e5bf6bef3
b6f707090a38ee366140a9df,104路,0,,1,"{'lat': 30.63317, 'lng': 104.118021}",牛沙北路,牛沙北路,,,b6f707090a38ee366140a9df
b736660a7bfbc2ce260bd089,173路;231路,0,,2,"{'lat': 30.734782, 'lng': 103.966482}",百川路新业路口,百川路新业路口,,,b736660a7bfbc2ce260bd089
b7765e03067a41066d20b978,523路;t206路,0,,1,"{'lat': 30.49172, 'lng': 104.066002}",牧华路三段东,牧华路三段东,,,b7765e03067a41066d20b978
b783c7a2410a2fb626e0a0a4,888路;l009路,0,,1,"{'lat': 30.653367, 'lng': 104.171199}",地铁来龙站,地铁来龙站,,,b783c7a2410a2fb626e0a0a4
b795f0d282e57f532f47337f,503路;833路;t131路;t31a路;t31路,0,,1,"{'lat': 30.442664, 'lng': 104.057241}",正兴卫生院,正兴卫生院,,,b795f0d282e57f532f47337f
b7a6eabdc4b2b3b83e9a5e57,45路;61路;1126路,0,,3,"{'lat': 30.643869, 'lng': 104.063817}",小天小区,小天小区,,,b7a6eabdc4b2b3b83e9a5e57
b7a74fed8277a3b60869d95a,13路;44路;54路;155路;158路;212路;227路;342路;733路;736路;763路,0,,9,"{'lat': 30.709333, 'lng': 104.011058}",三环路羊犀立交桥西,三环路羊犀立交桥西,,,b7a74fed8277a3b60869d95a
b7b4dd831ed6661426e0a098,聚霞路1号,1,"{'tag': '购物;集市', 'navi_location': {'lng': 104.08597393158, 'lat': 30.797387490307}, 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b7b4dd831ed6661426e0a098&output=html&source=placeapi_v2', 'price': '70.0', 'overall_rating': '4.2', 'comment_num': '35'}",4,"{'lat': 30.798318, 'lng': 104.086965}",成都国际商贸城,国际商贸城,,,b7b4dd831ed6661426e0a098
b7e4de97f35ccb376cc02cc1,368a路;548路;803路;s87路,0,,1,"{'lat': 30.60885, 'lng': 103.92234}",蛟龙港双九路口,蛟龙双九路口,,,b7e4de97f35ccb376cc02cc1
b7eb1b86735f5f1e4007c111,5路;6路;7路;8路;37路;61路;80路;101路;106路;154路,0,,9,"{'lat': 30.669573, 'lng': 104.093517}",红星路口,红星路口,,,b7eb1b86735f5f1e4007c111
b8359c7698f64b43a1d2309c,543路,0,,1,"{'lat': 30.491641, 'lng': 104.052077}",牧华路三段中,牧华路三段中,,,b8359c7698f64b43a1d2309c
b83b8d3269669cc72cb17e5b,成都市双流区新川路,0,{'tag': '交通设施;其他'},1,"{'lat': 30.522656, 'lng': 104.087917}",新川路/梓州大道(路口),新川路梓州大道口,b83b8d3269669cc72cb17e5b,,b83b8d3269669cc72cb17e5b
b896620f390a4c24e9e58278,544路;548路;s84路,0,,2,"{'lat': 30.556461, 'lng': 104.018456}",白家黄河路口,白家黄河路口,,,b896620f390a4c24e9e58278
b8a8056b4530968e2a02e193,710路;p11路;p29路,0,,1,"{'lat': 30.757683, 'lng': 103.995226}",校园路口,校园路口,,,b8a8056b4530968e2a02e193
b8aba56c6d2e964af603b8dc,1023路,0,,2,"{'lat': 30.619732, 'lng': 104.050491}",紫瑞北街,紫瑞北街,,,b8aba56c6d2e964af603b8dc
b8f185a21666b35df82d61b4,29路;818路,0,,2,"{'lat': 30.708096, 'lng': 103.938323}",张家碾村,张家碾村,,,b8f185a21666b35df82d61b4
b911c642100f17f060180997,35路;105路;415路,0,,2,"{'lat': 30.676175, 'lng': 104.001495}",贝森路西,贝森路西,,,b911c642100f17f060180997
b9126a07018417ea1ce999ef,503路;544路;813路;815路;g123路;t203路;t204路;t206路;t208路;t209路,0,,4,"{'lat': 30.53307, 'lng': 104.066752}",华府大道一段,华府大道一段,,,b9126a07018417ea1ce999ef
b92ec05668ddc9662cb17e92,213路;306路;338路;802路;803路;807路;838路;848路,0,,8,"{'lat': 30.603317, 'lng': 104.006995}",地铁华兴站,地铁华兴站,,,b92ec05668ddc9662cb17e92
b93862362ded745f901fc9d8,83路;334路;335路;434路,0,,4,"{'lat': 30.641071, 'lng': 103.994933}",武科东四路,武科东四路,,,b93862362ded745f901fc9d8
b98dd15d961a66a9b6147f14,6路;35路;49路;55路;62路;74路;102路;184路;247路;304路;510路;1070路;1112路;1115路;夜间专线298路,0,,16,"{'lat': 30.621719, 'lng': 104.083744}",桂溪公交站,桂溪公交站,,,b98dd15d961a66a9b6147f14
b9a302137dac7eaebd48427d,205路;720a路;720路;p04路;p40路;p51路,0,,2,"{'lat': 30.787744, 'lng': 103.938427}",红光大道尚锦路口,红光大道尚锦路口,,,b9a302137dac7eaebd48427d
b9c139f9988e3f4d43afe6ca,29路,0,,1,"{'lat': 30.722129, 'lng': 103.95919}",高坎二组,高坎二组,,,b9c139f9988e3f4d43afe6ca
b9d22daf98500011db13184e,712路;715路;727路,0,,2,"{'lat': 30.798404, 'lng': 103.982284}",西部国际装饰石材城,西部国际装饰石材城,,,b9d22daf98500011db13184e
b9d3a9b90304052eb2077d03,427路;1086路,0,,1,"{'lat': 30.657083, 'lng': 103.997887}",万华街,万华街,,,b9d3a9b90304052eb2077d03
b9dd3ff5bb582f911e1d113e,863路,0,,1,"{'lat': 30.595633, 'lng': 104.213377}",桃都大道明德南路口,桃都大道明德南路,,,b9dd3ff5bb582f911e1d113e
ba01483b9821a4959c09f74b,87路;128路;204路;654路,0,,2,"{'lat': 30.705879, 'lng': 104.189821}",双龙路华实路口,双龙路华实路口,,,ba01483b9821a4959c09f74b
ba701c7ad3d9f3cb3be4a69b,74路;1009路;1125路,0,,2,"{'lat': 30.663193, 'lng': 104.111434}",双林北支路西,双林北支路西,,,ba701c7ad3d9f3cb3be4a69b
ba78b7bcca4519790aa8d4dc,715路;727路;p22路,0,,1,"{'lat': 30.848176, 'lng': 103.959425}",青杠树东,青杠树东,,,ba78b7bcca4519790aa8d4dc
ba7bd974c6fefab27ec8764f,162路;171a路;171b路,0,,2,"{'lat': 30.56653, 'lng': 104.058232}",天府一街盛兴街口,天府一街盛兴街口,,,ba7bd974c6fefab27ec8764f
ba94507d66365c3e59bbbcc4,543路;811路,0,,2,"{'lat': 30.491829, 'lng': 104.041958}",南湖立交东,南湖立交东,,,ba94507d66365c3e59bbbcc4
ba9f7076541442f0a7c7564f,84路;93路;115路;121路;125路;133路;161路;236路;421路;505路;515路;814a路;814路;g79路;夜间专线298路,0,,10,"{'lat': 30.595465, 'lng': 104.066705}",益州大道府城大道口,益州大道府城大道口,,,ba9f7076541442f0a7c7564f
badbff9a85f5bd41e215f935,248路;335路;434路,0,,3,"{'lat': 30.635973, 'lng': 103.979577}",武兴西五路武科西五路口,武兴西五路武科西五路口,,,badbff9a85f5bd41e215f935
baf72084b1285a7a102935af,116路;235a路;235b路;710路;720路;723路;735路;1057路;g173路,0,,5,"{'lat': 30.737249, 'lng': 104.005833}",全兴路中,全兴路中,,,baf72084b1285a7a102935af
bb1d38e419419f4c0c0a7069,成都市成华区二环路东三段,1,"{'tag': '交通设施;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bb1d38e419419f4c0c0a7069&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.663078, 'lng': 104.121448}",二环路东三段/双林北支路(路口),双林北支路东,bb1d38e419419f4c0c0a7069,,bb1d38e419419f4c0c0a7069
bb3be0acefe223dd0b1cc7be,7路;54路;57路;70路,0,,4,"{'lat': 30.678923, 'lng': 104.066717}",万和路,万和路,,,bb3be0acefe223dd0b1cc7be
bb52760e45c303cb84154111,200路;1160路;g48路,0,,2,"{'lat': 30.64988, 'lng': 104.160012}",东虹路北,东虹路北,,,bb52760e45c303cb84154111
bb783dfef85c7b94c4f50d16,515路;521路;814路,0,,2,"{'lat': 30.540241, 'lng': 104.052899}",剑南大道南段北,剑南大道南段北,,,bb783dfef85c7b94c4f50d16
bc2529325ff99dbec8213dbc,169路;653路;g24路;g35路,0,,1,"{'lat': 30.77068, 'lng': 104.109216}",万石路中,万石路中,,,bc2529325ff99dbec8213dbc
bc455256124609d6246e98d1,91路;521路;548路;846路;g78路,0,,4,"{'lat': 30.574189, 'lng': 104.007432}",圣菲蔚蓝海,圣菲蔚蓝海,,,bc455256124609d6246e98d1
bc47bc1c33c938edc7f50db0,59路;340路;1076路,0,,2,"{'lat': 30.610412, 'lng': 104.046856}",新义路南,新义路南,,,bc47bc1c33c938edc7f50db0
bc604492bd473ac440afe636,601路,0,,2,"{'lat': 30.720972, 'lng': 104.17794}",龙潭寺北路,龙潭寺北路,,,bc604492bd473ac440afe636
bc63b8ebeca497f2e856fa66,警校路一段588,1,"{'tag': '公司企业;公司', 'navi_location': {'lng': 104.03747914218, 'lat': 30.520156816866}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bc63b8ebeca497f2e856fa66&output=html&source=placeapi_v2'}",4,"{'lat': 30.520683, 'lng': 104.038332}",四川省双玻实业集团有限公司,双玻集团,bc63b8ebeca497f2e856fa66,,bc63b8ebeca497f2e856fa66
bc81fb02e418ba8f52e5c524,23路;313路;332a路;332路,0,,4,"{'lat': 30.575879, 'lng': 104.188893}",博美银河装饰城,博美银河装饰城,,,bc81fb02e418ba8f52e5c524
bc874a7581248e85c336446c,7路;175路;1123路,0,,1,"{'lat': 30.686965, 'lng': 104.015793}",金沙遗址路口,金沙遗址路口,,,bc874a7581248e85c336446c
bc87f78ea401e1dcc4f0254c,5路;80路;98路;101路;120路;237路;260路;341路;858路;1005路,0,,9,"{'lat': 30.656647, 'lng': 104.127809}",联合小区,联合小区,,,bc87f78ea401e1dcc4f0254c
bcaebff80a0c2f29c9e33c6e,四川省成都市新都区翠微路38号,1,"{'tag': '房地产;住宅区', 'navi_location': {'lng': 104.17144569224, 'lat': 30.799380911965}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bcaebff80a0c2f29c9e33c6e&output=html&source=placeapi_v2', 'price': '8143.0', 'overall_rating': '4.0'}",2,"{'lat': 30.79794, 'lng': 104.170718}",交大·香洲半岛南庭,香洲半岛,bcaebff80a0c2f29c9e33c6e,,bcaebff80a0c2f29c9e33c6e
bcd16d1cfb5a036d9a00507d,四川省成都市龙泉驿区车城西二路,1,"{'tag': '房地产', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bcd16d1cfb5a036d9a00507d&output=html&source=placeapi_v2'}",3,"{'lat': 30.566725, 'lng': 104.193132}",经开区总部经济港三期B区,经开区总部,bcd16d1cfb5a036d9a00507d,,bcd16d1cfb5a036d9a00507d
bce5b4b99cf7cc6a1d1d11bf,13路;175路;1043路,0,,2,"{'lat': 30.684589, 'lng': 104.013813}",金阳路,金阳路,,,bce5b4b99cf7cc6a1d1d11bf
bd147db9f3703f4b9f9d6857,14路;61路;75路;159路;180路,0,,5,"{'lat': 30.676299, 'lng': 104.102372}",石油路口,石油路口,,,bd147db9f3703f4b9f9d6857
bd2537a438a84636c5effb28,四川省成都市双流区五洞桥北路二段学府花苑(兰亭半岛旁),0,{'tag': '房地产;住宅区'},1,"{'lat': 30.587065, 'lng': 103.918615}",双流区妇幼保健院住宿楼1幢,双流妇幼保健院,,,bd2537a438a84636c5effb28
bd31c3c54107a375bda240fb,1030路,0,,2,"{'lat': 30.722195, 'lng': 104.104405}",荆翠西路东,荆翠西路东,,,bd31c3c54107a375bda240fb
bd7416b6fdb400febadf8ffc,675路;690路;710a路;710路;712路;p08路;p18路;p51路,0,,4,"{'lat': 30.827762, 'lng': 103.98795}",团结镇,团结镇,,,bd7416b6fdb400febadf8ffc
bd7fe56d8bbb16dad4851f00,116路;173路;314a路;314路;g71路,0,,3,"{'lat': 30.765289, 'lng': 103.948067}",百草路西,百草路西,,,bd7fe56d8bbb16dad4851f00
bd8c71dbf9834ece882fb52f,15路;46路;50路;651路;g24路;g26路;g38路;g89路;x47路,0,,4,"{'lat': 30.764427, 'lng': 104.082474}",大天路口,大天路口,,,bd8c71dbf9834ece882fb52f
bdbe3d2aa68d9bd53b221c77,759路;崇州302a路;崇州302b路,0,,1,"{'lat': 30.637449, 'lng': 103.747656}",安阜路口,安阜路口,,,bdbe3d2aa68d9bd53b221c77
bdcbe9a6d8e93a0f8836ee22,297路,0,,1,"{'lat': 30.665712, 'lng': 104.142376}",双店路北,双店路北,,,bdcbe9a6d8e93a0f8836ee22
bdea6de03c48b366754ff14c,1039路,0,,1,"{'lat': 30.625609, 'lng': 104.015182}",太平园西路东,太平园西路东,,,bdea6de03c48b366754ff14c
be0e2b444085f287c51e5116,226a路;226b路;772路;g30路,0,,1,"{'lat': 30.689947, 'lng': 103.97167}",瑞联东路西,瑞联东路西,,,be0e2b444085f287c51e5116
be3a79b6a1bfa982306212a7,70路;99路;150路;156a路;156b路;193路;198a路;198路,0,,7,"{'lat': 30.716709, 'lng': 104.109017}",动物园公交站,动物园公交站,,,be3a79b6a1bfa982306212a7
be5de8934219baf19f09f74b,25路;52路;90路;234路;245路;402路;530路,0,,5,"{'lat': 30.727779, 'lng': 104.066798}",泉水东路口,泉水东路口,,,be5de8934219baf19f09f74b
be8a039d3bfc5f09e812e450,1028路,0,,1,"{'lat': 30.654005, 'lng': 104.027735}",置信路二环路口,置信路二环路口,,,be8a039d3bfc5f09e812e450
be97ffb5ef6fb468d1f49e39,西河广场路87号(城市家园东南),1,"{'tag': '购物;集市', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=be97ffb5ef6fb468d1f49e39&output=html&source=placeapi_v2'}",1,"{'lat': 30.660593, 'lng': 104.242172}",上游综合市场,上游市场,,,be97ffb5ef6fb468d1f49e39
beabdbf4d79c0be57069d36e,天缘路三段329号,1,"{'tag': '房地产;住宅区', 'navi_location': {'lng': 104.15625016913, 'lat': 30.810042814235}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=beabdbf4d79c0be57069d36e&output=html&source=placeapi_v2'}",1,"{'lat': 30.809982, 'lng': 104.156616}",新化苑,新化苑,beabdbf4d79c0be57069d36e,,beabdbf4d79c0be57069d36e
beb71efa8bae8f22593ac839,133路;855路,0,,1,"{'lat': 30.635855, 'lng': 104.166645}",和韵路北,和韵路北,,,beb71efa8bae8f22593ac839
bed76148261e121a6849f330,202路;314路;p18路,0,,1,"{'lat': 30.77813, 'lng': 103.90977}",天源路合作路口,天源路合作路口,,,bed76148261e121a6849f330
bee93b23aaacb339f8f0cb69,162路;187路;188路,0,,1,"{'lat': 30.598116, 'lng': 104.060869}",和盛东街口,和盛东街口,,,bee93b23aaacb339f8f0cb69
bef7b161653d04e0077ce882,31路;65路;68路;91路;139路;152g路;172路;238路;511路;517路;824路,0,,10,"{'lat': 30.604254, 'lng': 104.104792}",琉三路口,琉三路口,,,bef7b161653d04e0077ce882
bf53f4e5c2431403dbd891f8,2路;120路;128路;260路;341路;858路;1005路;1026路,0,,5,"{'lat': 30.655904, 'lng': 104.120942}",二环万年场,二环万年场,,,bf53f4e5c2431403dbd891f8
bf5a96c70e27900c30169b22,42路;51路;163路,0,,2,"{'lat': 30.671067, 'lng': 104.053014}",西安南路,西安南路,,,bf5a96c70e27900c30169b22
bfb808cea828abda6f47602f,都江堰17路,0,,1,"{'lat': 30.999507, 'lng': 103.627082}",公园路口,公园路口,,,bfb808cea828abda6f47602f
bfbabcdf46f798e550e5c554,68路,0,,1,"{'lat': 30.657864, 'lng': 104.085464}",红星路广场南,红星路广场南,,,bfbabcdf46f798e550e5c554
bfc2cf5b65468e2d1ce99994,71路;98路;128路;260路,0,,4,"{'lat': 30.652261, 'lng': 104.1227}",双成二路,双成二路,,,bfc2cf5b65468e2d1ce99994
bfda5d0b961641927269d342,654路;660路,0,,2,"{'lat': 30.733607, 'lng': 104.274606}",东环西街口,东环西街口,,,bfda5d0b961641927269d342
bfda8cf994cac9a38d772774,805路;s05路;s09路,0,,1,"{'lat': 30.586184, 'lng': 103.917415}",白河生态区,白河生态区,,,bfda8cf994cac9a38d772774
bfdd5c815f8b6165c61e5195,10路;131路;201路;411路;803路,0,,5,"{'lat': 30.613209, 'lng': 103.983467}",七里大道,七里大道,,,bfdd5c815f8b6165c61e5195
c00003fe5c5fdf0fb45f1e82,105路;212路;733路;1032路,0,,2,"{'lat': 30.695543, 'lng': 104.030941}",蜀兴西街,蜀兴西街,,,c00003fe5c5fdf0fb45f1e82
c024af274228b217dbd8915f,1008路;1071路;g47路,0,,2,"{'lat': 30.690775, 'lng': 104.0478}",金鱼街北,金鱼街北,,,c024af274228b217dbd8915f
c0a3c2ee40c20efe8605bfbd,368a路;548路;801路;s15路;s80路;s81路,0,,3,"{'lat': 30.609467, 'lng': 103.919354}",蛟龙港海滨城,蛟龙港海滨城,,,c0a3c2ee40c20efe8605bfbd
c0b63d77f1db5bf729fc48d3,202路;314路,0,,1,"{'lat': 30.780828, 'lng': 103.912056}",天源路北,天源路北,,,c0b63d77f1db5bf729fc48d3
c0c426ce73c8774bf82d61b0,64路;64路快线;175路,0,,2,"{'lat': 30.687152, 'lng': 103.996793}",蜀鑫路金辉路口,蜀鑫路金辉路口,,,c0c426ce73c8774bf82d61b0
c0d670cccc893632cac3db09,25路;143路;314路;710a路;720路;723路;1051路,0,,5,"{'lat': 30.718445, 'lng': 104.020541}",迎宾大道北,迎宾大道北,,,c0d670cccc893632cac3db09
c0f492f32bca078f4207c18f,708路;p14路;p15路;p20路,0,,1,"{'lat': 30.807575, 'lng': 103.891968}",望丛中路书院街口,望丛中路书院街口,,,c0f492f32bca078f4207c18f
c0f98a89a83f39f693114c62,507路;510路;551路;g121路;t205路,0,,3,"{'lat': 30.500544, 'lng': 104.088023}",梓州大道海洋路口,梓州大道海洋路口,,,c0f98a89a83f39f693114c62
c1325ca8b70ceacd3617dc6e,131路;162路;171a路;171b路;184路;801路;814a路;814路,0,,6,"{'lat': 30.567019, 'lng': 104.050391}",天府一街西,天府一街西,,,c1325ca8b70ceacd3617dc6e
c14959d544ac743d6d20b9ce,89路;123路;334路;509路;844路;1041路;1089路,0,,6,"{'lat': 30.656397, 'lng': 103.984716}",机九路口,机九路口,,,c14959d544ac743d6d20b9ce
c17139c51daf41d8931fc927,873路;874路;891路;l013路,0,,3,"{'lat': 30.581525, 'lng': 104.194177}",百悦城东,百悦城东,,,c17139c51daf41d8931fc927
c18583e7ad911f14d1f49e8b,143路;314路;710a路;720路;723路;762路;763路;1051路,0,,5,"{'lat': 30.716772, 'lng': 104.016474}",迎宾大道,迎宾大道,,,c18583e7ad911f14d1f49e8b
c189a3390abb81dd07026f2a,和友路368号,1,"{'tag': '房地产;住宅区', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c189a3390abb81dd07026f2a&output=html&source=placeapi_v2', 'price': '8370.0', 'overall_rating': '4.0'}",2,"{'lat': 30.669548, 'lng': 104.152212}",舜和家园,舜和家园,c189a3390abb81dd07026f2a,,c189a3390abb81dd07026f2a
c189d7967ada7784f822137e,878路,0,,1,"{'lat': 30.555926, 'lng': 104.266047}",蔚蓝路,蔚蓝路,,,c189d7967ada7784f822137e
c1d9cf9bb9f018c131870af3,679路;x08路,0,,1,"{'lat': 30.835576, 'lng': 104.180099}",新都四中,新都四中,,,c1d9cf9bb9f018c131870af3
c1e0e35af8291b156849f373,23路;31路;56a路;56路;138路;230路;238路;343路;406路;g32路,0,,8,"{'lat': 30.588926, 'lng': 104.161151}",花博路口,花博路口,,,c1e0e35af8291b156849f373
c20ca07c4536484d46e27418,257路,0,,1,"{'lat': 30.522453, 'lng': 104.078444}",新川路,新川路,,,c20ca07c4536484d46e27418
c217751dc3d01505f5c59ca7,165路;249路;1045路,0,,3,"{'lat': 30.653605, 'lng': 103.9949}",草金东路,草金东路,,,c217751dc3d01505f5c59ca7
c22d3e76e9a188a9fe0eb037,865路;870路,0,,2,"{'lat': 30.542507, 'lng': 104.345862}",三十一公里,三十一公里,,,c22d3e76e9a188a9fe0eb037
c22e36e5f8628fec5d17c319,136路;1108路,0,,1,"{'lat': 30.632065, 'lng': 104.151608}",金沙江路,金沙江路,,,c22e36e5f8628fec5d17c319
c273a0a70a57afdec27da200,116路;119路;231路;708路;710a路;710路;720a路;720路;723路;g173路;p04路;p07路;p101路;p17路;p20路;p21路;p22路;p28路;p29路;p37路;p40路,0,,6,"{'lat': 30.762804, 'lng': 103.980389}",犀浦快铁站,犀浦快铁站,,,c273a0a70a57afdec27da200
c28a0de59c0f41341a11d586,s13路,0,,1,"{'lat': 30.514257, 'lng': 103.993037}",腾飞十路口,腾飞十路口,,,c28a0de59c0f41341a11d586
c293157e5ff7b5552b06cefb,1032路,0,,1,"{'lat': 30.696627, 'lng': 104.04019}",五里墩支路中,五里墩支路中,,,c293157e5ff7b5552b06cefb
c29617cb0656993872210bbc,1026路,0,,1,"{'lat': 30.647519, 'lng': 104.129953}",五桂桥北路中,五桂桥北路中,,,c29617cb0656993872210bbc
c2ad21e70f851e498605bf06,116路,0,,1,"{'lat': 30.710751, 'lng': 104.038686}",花照壁东街,花照壁东街,,,c2ad21e70f851e498605bf06
c2f0dcf62f14f9000d3dda60,763路,0,,1,"{'lat': 30.715968, 'lng': 103.899274}",芙蓉大道建安九组,芙蓉大道建安九组,,,c2f0dcf62f14f9000d3dda60
c2f6f400793272847ab55cea,15路;129路;169路;653路;657路;g26路;g89路;x47路;新都d1a路;新都d1b路;新都d2路;新都d4路,0,,6,"{'lat': 30.765928, 'lng': 104.061157}",三元大道,三元大道,,,c2f6f400793272847ab55cea
c2fcf73e7f686970734b87c5,313路,0,,1,"{'lat': 30.607449, 'lng': 104.160308}",芙蓉中路东,芙蓉中路东,,,c2fcf73e7f686970734b87c5
c317b69d6c4523fdbf4842b1,3路;75路;83路;93路;106路;109路;113路;129路;342路,0,,8,"{'lat': 30.698688, 'lng': 104.063699}",九里堤南路北,九里堤南路北,,,c317b69d6c4523fdbf4842b1
c33e5c770424cdb39d09f7ba,231路,0,,1,"{'lat': 30.731807, 'lng': 103.970785}",百川路,百川路,,,c33e5c770424cdb39d09f7ba
c3661e3c68f5a29f0f0a70d8,30路;48路;54路;341路;g68路,0,,3,"{'lat': 30.677972, 'lng': 104.056314}",槐树街西,槐树街西,,,c3661e3c68f5a29f0f0a70d8
c36a1ae32a10637ec909f0f8,238路;424路,0,,2,"{'lat': 30.600334, 'lng': 104.152044}",海棠路喜树街口,海棠路喜树街口,,,c36a1ae32a10637ec909f0f8
c39fbcab21981a5d5fbe8651,230路;313路;418路,0,,2,"{'lat': 30.61456, 'lng': 104.148264}",芙蓉西路西,芙蓉西路西,,,c39fbcab21981a5d5fbe8651
c41186d148fd853c32870a37,521路;544路;548路;801路;805路;817路;824路;s03路;s13路,0,,6,"{'lat': 30.56718, 'lng': 104.01357}",四川大学东,四川大学东,,,c41186d148fd853c32870a37
c43dff73d1166e8cce06a46a,899路,0,,1,"{'lat': 30.550041, 'lng': 104.216283}",一汽富维,一汽富维,,,c43dff73d1166e8cce06a46a
c4457f629f8ce961adb22a16,1路;9路;18路;32路;49路;53路;64路;83路;99路;650路;1012路,0,,7,"{'lat': 30.710966, 'lng': 104.104811}",地铁昭觉寺南路站,地铁昭觉寺南路站,,,c4457f629f8ce961adb22a16
c45033f66537cacbeedfcae2,114路;429路;1076路,0,,3,"{'lat': 30.610098, 'lng': 104.049416}",新乐路东,新乐路东,,,c45033f66537cacbeedfcae2
c467be40e3f3d6e2316212fc,200路;237路,0,,2,"{'lat': 30.658836, 'lng': 104.14968}",长融街中,长融街中,,,c467be40e3f3d6e2316212fc
c47d851dde18c3d6b45f1eb6,156a路;156b路;655路;1122路,0,,2,"{'lat': 30.717897, 'lng': 104.121665}",荆竹东路西,荆竹东路西,,,c47d851dde18c3d6b45f1eb6
c4b1be1d2536fb5203ff2dfd,79路;1077路;g84路,0,,1,"{'lat': 30.612095, 'lng': 104.137815}",水杉街北,水杉街北,,,c4b1be1d2536fb5203ff2dfd
c4c0166febccbd5c96f08c36,15路;129路;169路;653路;657路;g26路;g89路;x47路;新都d4路,0,,4,"{'lat': 30.764941, 'lng': 104.069804}",大天路中,大天路中,,,c4c0166febccbd5c96f08c36
c4cdc9251262d65f6f3e1bfd,873路,0,,1,"{'lat': 30.578093, 'lng': 104.252018}",北京路桃都大道口,北京路桃都大道路口,,,c4cdc9251262d65f6f3e1bfd
c4ed77ce5d098072c7f025d5,427路;1086路,0,,1,"{'lat': 30.660088, 'lng': 103.995733}",万寿桥路西,万寿桥路西,,,c4ed77ce5d098072c7f025d5
c4f1c4148bf84dd415764346,1037路,0,,1,"{'lat': 30.706279, 'lng': 104.082529}",站北东街东,站北东街东,,,c4f1c4148bf84dd415764346
c500a209a0662c7204026fdb,316路;530路;678路,0,,2,"{'lat': 30.846449, 'lng': 104.02172}",依偎鸟家私厂,依偎鸟家私厂,,,c500a209a0662c7204026fdb
c56533d172724cf12fb17e49,四川成都双流长顺路4段119号,1,"{'tag': '公司企业;公司', 'navi_location': {'lng': 103.9330776069, 'lat': 30.567656720038}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c56533d172724cf12fb17e49&output=html&source=placeapi_v2'}",2,"{'lat': 30.567583, 'lng': 103.932884}",四川省盐业总公司双流支公司,盐业公司,ead46a4afe42493b4d2fdf21,,c56533d172724cf12fb17e49
c5688dd0f5e86459a8f0cda3,708路;p17路;p20路;p21路;p37路;p40路;机场专线5号线,0,,1,"{'lat': 30.762744, 'lng': 103.980209}",犀浦公交站,犀浦公交站,,,c5688dd0f5e86459a8f0cda3
c576f0ff541168e4fa0cad92,651路;672路;x14路;x47路;新都k6路,0,,1,"{'lat': 30.817769, 'lng': 104.087625}",北星大道兴贸大道口,北星大道兴贸大道口,,,c576f0ff541168e4fa0cad92
c57b941bc0cfce470e0a7048,162路;521路,0,,2,"{'lat': 30.557382, 'lng': 104.038808}",大源村,大源村,,,c57b941bc0cfce470e0a7048
